TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;ID_DOC;VL_PATRIM_LIQ;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CD_ATIVO;DS_ATIVO;DT_VENC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;RISCO_EMISSOR;CD_SELIC;DT_INI_VIGENCIA;CD_PAIS;PAIS;CD_BV_MERC;BV_MERC
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;1320.00;11332.20;288.00;2437.95;31157.00;277608.87;;;;;;PJ;36655973000106;MAUÁ CAPITAL REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;96.00;7585.92;21.00;1628.24;2278.00;189142.34;;;;;;PJ;30578417000105;HABITAT RECEBÍVEIS PULVERIZADOS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;348.00;2762.54;76.00;598.06;8258.00;65981.42;;;;;;PJ;41088458000121;RBR PLUS MULTIESTRATÉGIA REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;168.00;5059.60;38.00;1107.17;3936.00;116623.68;;;;;;PJ;37087810000137;DEVANT RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;260.00;5509.04;56.00;1146.42;6189.00;134115.63;;;;;;PJ;30248180000196;HECTARE CE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;1177.00;10440.15;256.00;2240.37;27840.00;255571.20;;;;;;PJ;9552812000114;BTG PACTUAL CRÉDITO IMOBILIÁRIO - FUNDO DE CRI - FI IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;144.00;6603.84;31.00;1381.88;3404.00;167170.44;;;;;;PJ;21408063000151;FUNDO DE INVESTIMENTO IMOBILIÁRIO RBR PROPERTIES - FII RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;979.00;4949.17;213.00;1070.63;23184.00;120556.80;;;;;;PJ;12516185000170;VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;186.00;15376.62;42.00;3450.93;4376.00;384562.88;;;;;;PJ;15576907000170;RIO BRAVO RENDA VAREJO FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;54.00;4679.73;14.00;1204.34;715.00;63613.55;;;;;;PJ;49005348000160;CLAVE ÍNDICES DE PREÇOS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;277.00;24214.20;58.00;5035.72;2059.00;185104.10;;;;;;PJ;25032881000153;FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;1092.00;5025.02;239.00;1143.20;25880.00;122930.00;;;;;;PJ;32903702000171;SANTANDER RENDA DE ALUGUÉIS FUNDO DE  INVESTIMENTO IMOBILIÁRIO - FII - RESP LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;120.00;7618.40;25.00;1579.60;2880.00;197452.80;;;;;;PJ;35507457000171;PATRIA SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE  LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;84.00;6289.08;20.00;1491.20;1517.00;124621.55;;;;;;PJ;30091444000140;FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO KINEA FII RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;1052.00;108259.65;229.00;23581.12;24077.00;2484746.40;;;;;;PJ;16706958000132;KINEA RENDIMENTOS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;246.00;19898.94;54.00;4333.32;5831.00;500649.66;;;;;;PJ;32892018000131;HSI MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;510.00;49698.65;111.00;10769.05;8014.00;807170.08;;;;;;PJ;11839593000109;BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;156.00;15653.82;35.00;3485.57;3621.00;372311.22;;;;;;PJ;12324242000110;FUNDO DE INVESTIMENTO IMOBILIARIO - FII BTG PACTUAL MALLS;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;402.00;61839.66;90.00;13667.70;7741.00;1244752.80;;;;;;PJ;11728688000147;PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;186.00;15086.46;43.00;3458.55;4370.00;362535.20;;;;;;PJ;11664201000100;FATOR VERITA FUNDO DE INVESTIMENTO IMOBILIARIO;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;948.00;85052.98;208.00;18506.29;22425.00;2047178.25;;;;;;PJ;24960430000113;KINEA ÍNDICES DE PREÇOS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;222.00;19671.79;48.00;4211.18;5226.00;475043.40;;;;;;PJ;36501128000186;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;102.00;8418.40;21.00;1714.75;2469.00;202532.07;;;;;;PJ;36642219000131;RIZA AKIN FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;246.00;14794.85;54.00;3220.00;5820.00;373062.00;;;;;;PJ;13371132000171;JS REAL ESTATE MULTIGESTÃO FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;150.00;13898.75;32.00;2935.99;3178.00;296666.30;;;;;;PJ;30166700000111;FUNDO DE INVESTIMENTO IMOBILIÁRIO RBR CRÉDITO IMOBILIÁRIO ESTRUTURADO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;180.00;14507.40;41.00;3256.86;4181.00;368764.20;;;;;;PJ;24853044000122;VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;236.00;23855.45;51.00;5148.88;2707.00;282015.26;;;;;;PJ;28548288000152;TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;1729.00;16341.79;378.00;3563.27;40944.00;384464.16;;;;;;PJ;29852732000191;VALORA CRI CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;132.00;11011.88;30.00;2474.38;3085.00;263459.00;;;;;;PJ;28729197000113;PATRIA CRÉDITO IMOBILIÁRIO ÍNDICE DE PREÇOS FII - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;1946.00;14598.42;424.00;3151.13;45434.00;352567.84;;;;;;PJ;36771692000119;VALORA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;174.00;14453.02;38.00;3144.65;4126.00;350710.00;;;;;;PJ;32400250000105;VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;186.00;16102.33;39.00;3335.51;4462.00;399259.76;;;;;;PJ;14410722000129;TIVIO RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;198.00;16600.98;42.00;3492.03;4754.00;404090.00;;;;;;PJ;23648935000184;FUNDO DE INVESTIMENTO IMOBILIÁRIO MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII RESPONSABILIDADE LIMITA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;138.00;7871.06;30.00;1655.43;3289.00;182539.50;;;;;;PJ;34508872000187;URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;320.00;24889.25;69.00;5281.37;6854.00;551061.60;;;;;;PJ;35652102000176;FUNDO DE INVESTIMENTO IMOBILIÁRIO VBI PRIME PROPERTIES - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;336.00;46059.44;75.00;10131.51;7904.00;1175403.84;;;;;;PJ;12005956000165;KINEA RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;271.00;14946.70;58.00;3186.56;5636.00;339850.80;;;;;;PJ;18307582000119;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;192.00;19047.04;43.00;4207.47;4517.00;464528.28;;;;;;PJ;30629603000118;FUNDO DE INVESTIMENTO IMOBILIÁRIO VBI LOGÍSTICO - RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;2078.00;17826.10;453.00;3835.79;32190.00;288100.50;;;;;;PJ;37295919000160;GUARDIAN REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;368.00;35433.38;80.00;7573.01;8737.00;884184.40;;;;;;PJ;26502794000185;XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA - FII;;;;;;;
CLASSES FIIM;36.046.508/0001-78;TREND ETF IFIX-L  CLASSE DE ÍNDICE - RESPONSABILIDADE LIMITADA;2025-04-30;905091;34387817.79;COTAS DE FUNDOS;;N;;150.00;28788.75;33.00;6296.43;3568.00;704323.20;;;;;;PJ;8431747000106;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;37.985.763/0001-49;TREND ETF LBMA OURO CLASSE DE ÍNDICE INVESTIMENTO NO EXTERIOR - RESPONSABILIDADE LIMITADA;2025-04-30;896838;1744470344.09;COTAS DE FUNDOS;;S;;2404.12;314309.58;2945.99;385738.78;3404.96;448439.41;;;;;;PJ;45823842000181;XP CASH B1 CLASSE DE INVESTIMENTO RENDA FIXA SIMPLES -  RESPONSABILIDADE LIMITADA;;;;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;9754.00;359044.74;;2025-07-29;EQTL3;;;;;;;;2006-04-03;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;44037.00;102165.84;;2025-07-29;HAPV3;;;;;;;;2018-04-25;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;6419.00;114450.77;;2025-07-29;UGPA3;;;;;;;;1999-10-13;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;4840.00;207926.40;;2025-07-29;RENT3;;;;;;;;2005-05-23;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;1636.00;62478.84;;2025-07-29;CPFE3;;;;;;;;2004-09-29;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;1421.00;27723.71;;2025-07-29;SMTO3;;;;;;;;2007-02-12;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;7869.00;251965.38;;2025-07-29;RDOR3;;;;;;;;2021-06-25;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;10268.00;451278.60;;2025-07-29;ELET3;;;;;;;;1997-12-16;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;1304.00;28009.92;;2025-07-29;MRFG3;;;;;;;;2007-06-28;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;1619.00;437.13;;2025-07-29;AMOB3;;;;;;;;2024-12-16;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;5329.00;345958.68;;2025-07-29;EMBR3;;;;;;;;1997-07-28;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;2198.00;20485.36;;2025-07-29;MGLU3;;;;;;;;2011-05-02;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;8574.00;125266.14;;2025-07-29;LREN3;;;;;;;;1998-01-02;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;2359.00;30643.41;;2025-07-29;FLRY3;;;;;;;;2009-12-17;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;3186.00;45527.94;;2025-07-29;YDUQ3;;;;;;;;2019-07-23;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;7274.00;44662.36;;2025-07-29;CMIN3;;;;;;;;2021-05-03;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;2177.00;37792.72;;2025-07-29;BRAV3;;;;;;;;2024-09-09;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;12542.00;153388.66;;2025-07-29;BBDC3;;;;;;;;1998-03-02;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;1149.00;47763.93;;2025-07-29;EGIE3;;;;;;;;2016-07-21;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;3148.00;66926.48;;2025-07-29;ALOS3;;;;;;;;2023-10-25;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;6030.00;13085.10;;2025-07-29;CVCB3;;;;;;;;2013-12-09;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;4063.00;66470.68;;2025-07-29;CXSE3;;;;;;;;2021-04-29;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;3424.00;20235.84;;2025-07-29;BEEF3;;;;;;;;2007-07-20;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;512.00;24488.96;;2025-07-29;IRBR3;;;;;;;;2017-07-31;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;2256.00;96489.12;;2025-07-29;BBSE3;;;;;;;;2013-04-29;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;3718.00;34577.40;;2025-07-29;CSNA3;;;;;;;;1997-12-30;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;2198.00;53015.76;;2025-07-29;HYPE3;;;;;;;;2008-04-18;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;699.00;8975.16;;2025-07-29;RECV3;;;;;;;;2021-05-05;;;;
CLASSES FIIM;38.350.645/0001-27;SAFRA ETF IBOVESPA FUNDO DE INDICE - RESPONSABILIDADE LIMITADA;2025-04-30;900004;31271978.43;AÇÕES;Ação ordinária;N;Para negociação;0.00;0.00;0.00;0.00;3055.00;15030.60;;2025-07-29;VAMO3;;;;;;;;2021-01-29;;;;
